2021-09-06 10:27:46.670 +06:00 [INF] Application Starting up
2021-09-06 11:27:22.829 +06:00 [INF] Worker running at: "2021-09-06T11:27:22.8295822+06:00"
2021-09-06 11:29:29.936 +06:00 [INF] Worker running at: "2021-09-06T11:29:29.9363315+06:00"
2021-09-06 11:31:49.878 +06:00 [INF] Worker running at: "2021-09-06T11:31:49.8780580+06:00"
2021-09-06 11:34:13.734 +06:00 [INF] Worker running at: "2021-09-06T11:34:13.7341547+06:00"
2021-09-06 11:36:22.866 +06:00 [INF] Worker running at: "2021-09-06T11:36:22.8662465+06:00"
2021-09-06 11:38:40.094 +06:00 [INF] Worker running at: "2021-09-06T11:38:40.0947481+06:00"
2021-09-06 11:40:53.776 +06:00 [INF] Worker running at: "2021-09-06T11:40:53.7763057+06:00"
2021-09-06 11:43:18.940 +06:00 [INF] Worker running at: "2021-09-06T11:43:18.9406961+06:00"
2021-09-06 11:45:40.632 +06:00 [INF] Worker running at: "2021-09-06T11:45:40.6320024+06:00"
2021-09-06 11:47:55.756 +06:00 [INF] Worker running at: "2021-09-06T11:47:55.7565497+06:00"
2021-09-06 11:50:13.476 +06:00 [INF] Worker running at: "2021-09-06T11:50:13.4767919+06:00"
2021-09-06 11:52:32.287 +06:00 [INF] Worker running at: "2021-09-06T11:52:32.2869975+06:00"
2021-09-06 11:55:01.894 +06:00 [INF] Worker running at: "2021-09-06T11:55:01.8945209+06:00"
2021-09-06 11:58:38.516 +06:00 [INF] Worker running at: "2021-09-06T11:58:38.5164622+06:00"
2021-09-06 12:01:34.898 +06:00 [INF] Worker running at: "2021-09-06T12:01:34.8980719+06:00"
2021-09-06 12:03:59.952 +06:00 [INF] Worker running at: "2021-09-06T12:03:59.9522698+06:00"
2021-09-06 12:07:03.735 +06:00 [INF] Worker running at: "2021-09-06T12:07:03.7352188+06:00"
2021-09-06 12:09:41.173 +06:00 [INF] Worker running at: "2021-09-06T12:09:41.1730650+06:00"
2021-09-06 12:12:17.016 +06:00 [INF] Worker running at: "2021-09-06T12:12:17.0165568+06:00"
2021-09-06 12:15:16.181 +06:00 [INF] Worker running at: "2021-09-06T12:15:16.1813137+06:00"
2021-09-06 12:17:51.563 +06:00 [INF] Worker running at: "2021-09-06T12:17:51.5634204+06:00"
2021-09-06 12:20:25.441 +06:00 [INF] Worker running at: "2021-09-06T12:20:25.4411199+06:00"
2021-09-06 12:23:15.916 +06:00 [INF] Worker running at: "2021-09-06T12:23:15.9161478+06:00"
2021-09-06 12:25:55.339 +06:00 [INF] Worker running at: "2021-09-06T12:25:55.3396257+06:00"
2021-09-06 12:28:37.705 +06:00 [INF] Worker running at: "2021-09-06T12:28:37.7056975+06:00"
2021-09-06 12:31:29.949 +06:00 [INF] Worker running at: "2021-09-06T12:31:29.9497364+06:00"
2021-09-06 12:34:54.939 +06:00 [INF] Worker running at: "2021-09-06T12:34:54.9399262+06:00"
2021-09-06 12:38:17.897 +06:00 [INF] Worker running at: "2021-09-06T12:38:17.8974156+06:00"
